idTram,infoDisponible,data,tempsActual,tempsPrevist,tempsRecorregutFutur,factorReferenciaActual,tendencia
15,1,20260101014553,220,220,1,1,1
16,1,20260101014553,237,237,1,1,1
17,1,20260101014553,192,192,1,1,1
18,1,20260101014553,0,0,-1,-1,-1
19,0,20260101014553,0,0,-1,-1,-1
20,0,20260101014553,0,0,-1,-1,-1
21,1,20260101014553,0,0,-1,-1,-1
22,1,20260101014553,270,270,1,1,1
23,1,20260101014553,189,189,1,1,1
24,1,20260101014553,240,240,1,1,1
25,1,20260101014553,0,0,-1,-1,-1
26,1,20260101014553,0,0,-1,-1,-1
27,1,20260101014553,186,186,1,1,1
28,1,20260101014553,0,0,-1,-1,-1
29,1,20260101014553,0,0,-1,-1,-1
30,1,20260101014553,0,0,-1,-1,-1
31,1,20260101014553,219,220,1,1,1
32,1,20260101014553,180,179,1,1,1
33,1,20260101014553,0,0,-1,-1,-1
34,1,20260101014553,220,220,1,1,1
35,1,20260101014553,152,152,1,1,1
36,1,20260101014553,0,0,-1,-1,-1
37,1,20260101014553,206,205,1,1,1
38,1,20260101014553,204,204,1,1,1
39,1,20260101014553,0,0,-1,-1,-1
40,1,20260101014553,289,289,1,1,1
41,0,20260101014553,0,0,-1,-1,-1
42,1,20260101014553,230,227,0,1,2
43,0,20260101014553,0,0,-1,-1,-1
44,0,20260101014553,0,0,-1,-1,-1
45,0,20260101014553,0,0,-1,-1,-1
46,0,20260101014553,0,0,-1,-1,-1
47,1,20260101014553,181,181,1,1,1
48,0,20260101014553,0,0,-1,-1,-1
49,1,20260101014553,304,304,1,1,1
50,1,20260101014553,0,0,-1,-1,-1
51,1,20260101014553,0,0,-1,-1,-1
52,1,20260101014553,299,299,1,1,1
53,1,20260101014553,149,149,1,1,1
54,1,20260101014553,164,164,1,1,1
55,1,20260101014553,0,0,-1,-1,-1
56,1,20260101014553,0,0,-1,-1,-1
57,1,20260101014553,0,0,-1,-1,-1
58,1,20260101014553,0,0,-1,-1,-1
59,1,20260101014553,164,164,1,1,1
60,1,20260101014553,415,415,1,1,1
61,1,20260101014553,0,0,-1,-1,-1
62,0,20260101014553,0,0,-1,-1,-1
63,0,20260101014553,0,0,-1,-1,-1
64,0,20260101014553,0,0,-1,-1,-1
65,1,20260101014553,135,140,1,1,1
66,1,20260101014553,103,102,1,1,1
67,1,20260101014553,230,228,1,1,1
68,1,20260101014553,116,119,1,1,1
69,1,20260101014553,118,123,2,1,0
70,1,20260101014553,124,127,1,1,1
71,0,20260101014553,98,98,1,1,1
72,0,20260101014553,173,177,1,1,1
73,0,20260101014553,115,119,1,1,1
74,0,20260101014553,92,97,1,1,1
75,0,20260101014553,233,230,1,1,1
76,0,20260101014553,80,85,1,1,1
77,1,20260101014553,430,432,1,1,1
78,1,20260101014553,0,0,-1,-1,-1
1,1,20260101015554,303,302,1,1,1
2,1,20260101015554,0,0,-1,-1,-1
3,1,20260101015554,308,306,1,1,1
4,1,20260101015554,327,326,1,1,1
5,1,20260101015554,174,174,1,1,1
6,1,20260101015554,275,275,1,1,1
7,1,20260101015554,189,189,1,1,1
8,0,20260101015554,0,0,-1,-1,-1
9,0,20260101015554,0,0,-1,-1,-1
10,1,20260101015554,171,171,1,1,1
11,1,20260101015554,0,0,-1,-1,-1
12,1,20260101015554,100,100,1,1,1
13,1,20260101015554,231,231,1,1,1
14,0,20260101015554,0,0,-1,-1,-1
15,1,20260101015554,220,220,1,1,1
16,1,20260101015554,237,237,1,1,1
17,1,20260101015554,192,192,1,1,1
18,1,20260101015554,0,0,-1,-1,-1
19,0,20260101015554,0,0,-1,-1,-1
20,0,20260101015554,0,0,-1,-1,-1
21,1,20260101015554,0,0,-1,-1,-1
22,1,20260101015554,270,270,1,1,1
23,1,20260101015554,189,189,1,1,1
24,1,20260101015554,240,240,1,1,1
25,1,20260101015554,0,0,-1,-1,-1
26,1,20260101015554,260,260,1,1,1
27,1,20260101015554,185,185,1,1,1
28,1,20260101015554,0,0,-1,-1,-1
29,1,20260101015554,0,0,-1,-1,-1
30,1,20260101015554,0,0,-1,-1,-1
31,1,20260101015554,220,219,1,1,1
32,1,20260101015554,180,181,1,1,1
33,1,20260101015554,0,0,-1,-1,-1
34,1,20260101015554,220,220,1,1,1
35,1,20260101015554,152,151,1,1,1
36,1,20260101015554,0,0,-1,-1,-1
37,1,20260101015554,205,205,1,1,1
38,1,20260101015554,205,204,1,1,1
39,1,20260101015554,0,0,-1,-1,-1
40,1,20260101015554,289,289,1,1,1
41,0,20260101015554,0,0,-1,-1,-1
42,1,20260101015554,225,229,1,0,0
43,0,20260101015554,0,0,-1,-1,-1
44,0,20260101015554,0,0,-1,-1,-1
45,0,20260101015554,0,0,-1,-1,-1
46,0,20260101015554,0,0,-1,-1,-1
47,1,20260101015554,180,180,1,1,1
48,0,20260101015554,0,0,-1,-1,-1
49,1,20260101015554,304,304,1,1,1
50,1,20260101015554,0,0,-1,-1,-1
51,1,20260101015554,0,0,-1,-1,-1
52,1,20260101015554,299,299,1,1,1
53,1,20260101015554,149,149,1,1,1
54,1,20260101015554,164,164,1,1,1
55,1,20260101015554,0,0,-1,-1,-1
56,1,20260101015554,0,0,-1,-1,-1
57,1,20260101015554,0,0,-1,-1,-1
58,1,20260101015554,0,0,-1,-1,-1
59,1,20260101015554,164,164,1,1,1
60,1,20260101015554,414,414,1,1,1
61,1,20260101015554,285,285,1,1,1
62,0,20260101015554,0,0,-1,-1,-1
63,0,20260101015554,0,0,-1,-1,-1
64,0,20260101015554,0,0,-1,-1,-1
65,1,20260101015554,135,135,1,1,1
66,1,20260101015554,103,100,1,1,1
67,1,20260101015554,230,233,1,1,1
68,1,20260101015554,116,131,1,1,1
69,1,20260101015554,118,123,1,1,1
70,1,20260101015554,124,127,2,1,0
71,0,20260101015554,98,100,1,1,1
72,0,20260101015554,173,177,1,1,1
73,0,20260101015554,115,116,1,1,1
74,0,20260101015554,92,100,1,1,1
75,0,20260101015554,233,247,1,1,1
76,0,20260101015554,80,85,1,1,1
77,1,20260101015554,431,431,1,1,1
78,1,20260101015554,0,0,-1,-1,-1
1,1,20260101021143,303,303,1,1,1
2,1,20260101021143,0,0,-1,-1,-1
3,1,20260101021143,306,306,1,1,1
4,1,20260101021143,326,326,1,1,1
5,1,20260101021143,174,174,1,1,1
6,1,20260101021143,275,275,1,1,1
7,1,20260101021143,187,187,1,1,1
8,0,20260101021143,0,0,-1,-1,-1
9,0,20260101021143,0,0,-1,-1,-1
10,1,20260101021143,171,171,1,1,1
11,1,20260101021143,0,0,-1,-1,-1
12,1,20260101021143,100,100,1,1,1
13,1,20260101021143,230,230,1,1,1
14,0,20260101021143,0,0,-1,-1,-1
15,1,20260101021143,220,220,1,1,1
16,1,20260101021143,237,237,1,1,1
17,1,20260101021143,192,192,1,1,1
18,1,20260101021143,0,0,-1,-1,-1
19,0,20260101021143,0,0,-1,-1,-1
20,0,20260101021143,0,0,-1,-1,-1
21,1,20260101021143,0,0,-1,-1,-1
22,1,20260101021143,270,270,1,1,1
23,1,20260101021143,189,189,1,1,1
24,1,20260101021143,240,240,1,1,1
25,1,20260101021143,0,0,-1,-1,-1
26,1,20260101021143,260,261,1,1,1
27,1,20260101021143,185,185,1,1,1
28,1,20260101021143,0,0,-1,-1,-1
29,1,20260101021143,0,0,-1,-1,-1
30,1,20260101021143,0,0,-1,-1,-1
31,1,20260101021143,219,219,1,1,1
32,1,20260101021143,180,183,1,1,1
33,1,20260101021143,0,0,-1,-1,-1
34,1,20260101021143,220,220,1,1,1
35,1,20260101021143,152,150,1,1,1
36,1,20260101021143,0,0,-1,-1,-1
37,1,20260101021143,205,205,1,1,1
38,1,20260101021143,204,204,1,1,1
39,1,20260101021143,0,0,-1,-1,-1
40,1,20260101021143,289,289,1,1,1
41,0,20260101021143,0,0,-1,-1,-1
42,1,20260101021143,217,221,1,1,1
43,0,20260101021143,0,0,-1,-1,-1
44,0,20260101021143,0,0,-1,-1,-1
45,0,20260101021143,0,0,-1,-1,-1
46,0,20260101021143,0,0,-1,-1,-1
47,1,20260101021143,181,180,1,1,1
48,0,20260101021143,0,0,-1,-1,-1
49,1,20260101021143,304,304,1,1,1
50,1,20260101021143,0,0,-1,-1,-1
51,1,20260101021143,0,0,-1,-1,-1
52,1,20260101021143,299,299,1,1,1
53,1,20260101021143,149,149,1,1,1
54,1,20260101021143,164,164,1,1,1
55,1,20260101021143,0,0,-1,-1,-1
56,1,20260101021143,0,0,-1,-1,-1
57,1,20260101021143,0,0,-1,-1,-1
58,1,20260101021143,0,0,-1,-1,-1
59,1,20260101021143,164,164,1,1,1
60,1,20260101021143,414,414,1,1,1
61,1,20260101021143,285,284,1,1,1
62,0,20260101021143,0,0,-1,-1,-1
63,0,20260101021143,0,0,-1,-1,-1
64,0,20260101021143,0,0,-1,-1,-1
65,1,20260101021143,135,153,1,1,1
66,1,20260101021143,103,102,1,1,1
67,1,20260101021143,230,244,1,1,1
68,1,20260101021143,116,112,2,1,0
69,1,20260101021143,118,123,1,1,1
70,1,20260101021143,124,127,2,1,0
71,0,20260101021143,98,95,1,1,1
72,0,20260101021143,173,171,1,1,1
73,0,20260101021143,115,116,1,1,1
74,0,20260101021143,92,82,2,1,0
75,0,20260101021143,233,235,1,1,1
76,0,20260101021143,80,85,1,1,1
77,1,20260101021143,431,431,1,1,1
78,1,20260101021143,0,0,-1,-1,-1
1,1,20260101022056,303,303,1,1,1
2,1,20260101022056,0,0,-1,-1,-1
3,1,20260101022056,306,306,1,1,1
4,1,20260101022056,327,326,1,1,1
5,1,20260101022056,174,174,1,1,1
6,1,20260101022056,275,275,1,1,1
7,1,20260101022056,185,185,1,1,1
8,0,20260101022056,0,0,-1,-1,-1
9,0,20260101022056,0,0,-1,-1,-1
10,1,20260101022056,171,171,1,1,1
11,1,20260101022056,0,0,-1,-1,-1
12,1,20260101022056,101,102,1,1,1
13,1,20260101022056,232,231,1,1,1
14,0,20260101022056,0,0,-1,-1,-1
15,1,20260101022056,220,220,1,1,1
16,1,20260101022056,237,237,1,1,1
17,1,20260101022056,192,192,1,1,1
18,1,20260101022056,0,0,-1,-1,-1
19,0,20260101022056,0,0,-1,-1,-1
20,0,20260101022056,0,0,-1,-1,-1
21,1,20260101022056,0,0,-1,-1,-1
22,1,20260101022056,270,270,1,1,1
23,1,20260101022056,189,189,1,1,1
24,1,20260101022056,240,240,1,1,1
25,1,20260101022056,0,0,-1,-1,-1
26,1,20260101022056,263,260,1,1,1
27,1,20260101022056,185,185,1,1,1
28,1,20260101022056,0,0,-1,-1,-1
29,1,20260101022056,0,0,-1,-1,-1
30,1,20260101022056,0,0,-1,-1,-1
31,1,20260101022056,219,219,1,1,1
32,1,20260101022056,0,0,-1,-1,-1
33,1,20260101022056,0,0,-1,-1,-1
34,1,20260101022056,220,220,1,1,1
35,1,20260101022056,152,152,1,1,1
36,1,20260101022056,0,0,-1,-1,-1
37,1,20260101022056,208,206,1,1,1
38,1,20260101022056,204,204,1,1,1
39,1,20260101022056,0,0,-1,-1,-1
40,1,20260101022056,289,289,1,1,1
41,0,20260101022056,0,0,-1,-1,-1
42,1,20260101022056,215,216,1,1,1
43,0,20260101022056,0,0,-1,-1,-1
44,0,20260101022056,0,0,-1,-1,-1
45,0,20260101022056,0,0,-1,-1,-1
46,0,20260101022056,0,0,-1,-1,-1
47,1,20260101022056,180,180,1,1,1
48,0,20260101022056,0,0,-1,-1,-1
49,1,20260101022056,304,304,1,1,1
50,1,20260101022056,0,0,-1,-1,-1
51,1,20260101022056,0,0,-1,-1,-1
52,1,20260101022056,299,299,1,1,1
53,1,20260101022056,149,149,1,1,1
54,1,20260101022056,164,164,1,1,1
55,1,20260101022056,0,0,-1,-1,-1
56,1,20260101022056,0,0,-1,-1,-1
57,1,20260101022056,0,0,-1,-1,-1
58,1,20260101022056,0,0,-1,-1,-1
59,1,20260101022056,164,164,1,1,1
60,1,20260101022056,414,414,1,1,1
61,1,20260101022056,286,285,1,1,1
62,0,20260101022056,0,0,-1,-1,-1
63,0,20260101022056,0,0,-1,-1,-1
64,0,20260101022056,0,0,-1,-1,-1
65,1,20260101022056,135,157,1,1,1
66,1,20260101022056,103,104,1,1,1
67,1,20260101022056,230,239,1,1,1
68,1,20260101022056,116,110,1,1,1
69,1,20260101022056,118,123,1,1,1
70,1,20260101022056,124,130,1,1,1
71,0,20260101022056,98,102,1,1,1
72,0,20260101022056,173,180,1,1,1
73,0,20260101022056,115,110,1,1,1
74,0,20260101022056,92,101,1,1,1
75,0,20260101022056,233,231,1,1,1
76,0,20260101022056,80,85,1,1,1
77,1,20260101022056,431,430,1,1,1
78,1,20260101022056,0,0,-1,-1,-1
1,1,20260101023555,302,302,1,1,1
2,1,20260101023555,0,0,-1,-1,-1
3,1,20260101023555,306,306,1,1,1
4,1,20260101023555,327,328,1,1,1
5,1,20260101023555,174,174,1,1,1
6,1,20260101023555,275,275,1,1,1
7,1,20260101023555,184,184,1,1,1
8,0,20260101023555,0,0,-1,-1,-1
9,0,20260101023555,0,0,-1,-1,-1
10,1,20260101023555,171,171,1,1,1
11,1,20260101023555,0,0,-1,-1,-1
12,1,20260101023555,101,100,1,1,1
13,1,20260101023555,231,231,1,1,1
14,0,20260101023555,0,0,-1,-1,-1
15,1,20260101023555,220,220,1,1,1
16,1,20260101023555,237,237,1,1,1
17,1,20260101023555,193,192,1,1,1
18,1,20260101023555,0,0,-1,-1,-1
19,0,20260101023555,0,0,-1,-1,-1
20,0,20260101023555,0,0,-1,-1,-1
21,1,20260101023555,0,0,-1,-1,-1
22,1,20260101023555,270,270,1,1,1
23,1,20260101023555,189,189,1,1,1
24,1,20260101023555,240,240,1,1,1
25,1,20260101023555,0,0,-1,-1,-1
26,1,20260101023555,0,0,-1,-1,-1
27,1,20260101023555,185,185,1,1,1
28,1,20260101023555,0,0,-1,-1,-1
29,1,20260101023555,0,0,-1,-1,-1
30,1,20260101023555,0,0,-1,-1,-1
31,1,20260101023555,219,219,1,1,1
32,1,20260101023555,179,180,1,1,1
33,1,20260101023555,0,0,-1,-1,-1
34,1,20260101023555,220,220,1,1,1
35,1,20260101023555,152,151,1,1,1
36,1,20260101023555,0,0,-1,-1,-1
37,1,20260101023555,205,206,1,1,1
38,1,20260101023555,204,204,1,1,1
39,1,20260101023555,0,0,-1,-1,-1
40,1,20260101023555,289,289,1,1,1
41,0,20260101023555,0,0,-1,-1,-1
42,1,20260101023555,210,209,1,1,1
43,0,20260101023555,0,0,-1,-1,-1
44,0,20260101023555,0,0,-1,-1,-1
45,0,20260101023555,0,0,-1,-1,-1
46,0,20260101023555,0,0,-1,-1,-1
47,1,20260101023555,180,180,1,1,1
48,0,20260101023555,0,0,-1,-1,-1
49,1,20260101023555,304,304,1,1,1
50,1,20260101023555,0,0,-1,-1,-1
51,1,20260101023555,0,0,-1,-1,-1
52,1,20260101023555,299,299,1,1,1
53,1,20260101023555,149,149,1,1,1
54,1,20260101023555,164,164,1,1,1
55,1,20260101023555,0,0,-1,-1,-1
56,1,20260101023555,0,0,-1,-1,-1
57,1,20260101023555,0,0,-1,-1,-1
58,1,20260101023555,0,0,-1,-1,-1
59,1,20260101023555,164,164,1,1,1
60,1,20260101023555,416,415,1,1,1
61,1,20260101023555,286,286,1,1,1
62,0,20260101023555,0,0,-1,-1,-1
63,0,20260101023555,0,0,-1,-1,-1
64,0,20260101023555,0,0,-1,-1,-1
65,1,20260101023555,135,128,2,1,0
66,1,20260101023555,103,102,1,1,1
67,1,20260101023555,230,215,1,1,1
68,1,20260101023555,116,114,1,1,1
69,1,20260101023555,118,123,1,1,1
70,1,20260101023555,124,128,2,1,0
71,0,20260101023555,98,98,1,1,1
72,0,20260101023555,173,176,1,1,1
73,0,20260101023555,115,118,1,1,1
74,0,20260101023555,92,89,2,1,0
75,0,20260101023555,233,238,1,1,1
76,0,20260101023555,80,85,1,1,1
77,1,20260101023555,430,430,1,1,1
78,1,20260101023555,0,0,-1,-1,-1
1,1,20260101024706,302,302,1,1,1
2,1,20260101024706,0,0,-1,-1,-1
3,1,20260101024706,306,306,1,1,1
4,1,20260101024706,328,327,1,1,1
5,1,20260101024706,174,174,1,1,1
6,1,20260101024706,275,275,1,1,1
7,1,20260101024706,184,184,1,1,1
8,0,20260101024706,0,0,-1,-1,-1
9,0,20260101024706,0,0,-1,-1,-1
10,1,20260101024706,171,171,1,1,1
11,1,20260101024706,0,0,-1,-1,-1
12,1,20260101024706,99,100,1,1,1
13,1,20260101024706,231,231,1,1,1
14,0,20260101024706,0,0,-1,-1,-1
15,1,20260101024706,220,220,1,1,1
16,1,20260101024706,237,237,1,1,1
17,1,20260101024706,192,192,1,1,1
18,1,20260101024706,0,0,-1,-1,-1
19,0,20260101024706,0,0,-1,-1,-1
20,0,20260101024706,0,0,-1,-1,-1
21,1,20260101024706,0,0,-1,-1,-1
22,1,20260101024706,270,270,1,1,1
23,1,20260101024706,189,189,1,1,1
24,1,20260101024706,240,240,1,1,1
25,1,20260101024706,0,0,-1,-1,-1
26,1,20260101024706,260,261,1,1,1
27,1,20260101024706,185,185,1,1,1
28,1,20260101024706,0,0,-1,-1,-1
29,1,20260101024706,0,0,-1,-1,-1
30,1,20260101024706,0,0,-1,-1,-1
31,1,20260101024706,219,219,1,1,1
32,1,20260101024706,0,0,-1,-1,-1
33,1,20260101024706,0,0,-1,-1,-1
34,1,20260101024706,220,220,1,1,1
35,1,20260101024706,152,151,1,1,1
36,1,20260101024706,0,0,-1,-1,-1
37,1,20260101024706,205,205,1,1,1
38,1,20260101024706,206,205,1,1,1
39,1,20260101024706,0,0,-1,-1,-1
40,1,20260101024706,289,289,1,1,1
41,0,20260101024706,0,0,-1,-1,-1
42,1,20260101024706,216,214,1,1,1
43,0,20260101024706,0,0,-1,-1,-1
44,0,20260101024706,0,0,-1,-1,-1
45,0,20260101024706,0,0,-1,-1,-1
46,0,20260101024706,0,0,-1,-1,-1
47,1,20260101024706,180,180,1,1,1
48,0,20260101024706,0,0,-1,-1,-1
49,1,20260101024706,304,304,1,1,1
50,1,20260101024706,0,0,-1,-1,-1
51,1,20260101024706,0,0,-1,-1,-1
52,1,20260101024706,299,299,1,1,1
53,1,20260101024706,149,149,1,1,1
54,1,20260101024706,164,164,1,1,1
55,1,20260101024706,0,0,-1,-1,-1
56,1,20260101024706,0,0,-1,-1,-1
57,1,20260101024706,0,0,-1,-1,-1
58,1,20260101024706,0,0,-1,-1,-1
59,1,20260101024706,164,164,1,1,1
60,1,20260101024706,415,415,1,1,1
61,1,20260101024706,286,286,1,1,1
62,0,20260101024706,0,0,-1,-1,-1
63,0,20260101024706,0,0,-1,-1,-1
64,0,20260101024706,0,0,-1,-1,-1
65,1,20260101024706,135,128,1,1,1
66,1,20260101024706,103,100,1,1,1
67,1,20260101024706,230,216,1,1,1
68,1,20260101024706,116,123,1,1,1
69,1,20260101024706,118,123,1,1,1
70,1,20260101024706,124,129,2,2,1
71,0,20260101024706,98,95,1,1,1
72,0,20260101024706,173,174,1,1,1
73,0,20260101024706,115,112,1,1,1
74,0,20260101024706,92,106,1,1,1
75,0,20260101024706,233,228,1,1,1
76,0,20260101024706,80,85,1,1,1
77,1,20260101024706,431,430,1,1,1
78,1,20260101024706,0,0,-1,-1,-1
1,1,20260101025604,302,302,1,1,1
2,1,20260101025604,0,0,-1,-1,-1
3,1,20260101025604,306,306,1,1,1
4,1,20260101025604,328,327,1,1,1
5,1,20260101025604,174,174,1,1,1
6,1,20260101025604,275,275,1,1,1
7,1,20260101025604,185,184,1,1,1
8,0,20260101025604,0,0,-1,-1,-1
9,0,20260101025604,0,0,-1,-1,-1
10,1,20260101025604,171,171,1,1,1
11,1,20260101025604,0,0,-1,-1,-1
12,1,20260101025604,99,99,1,1,1
13,1,20260101025604,232,231,1,1,1
14,0,20260101025604,0,0,-1,-1,-1
15,1,20260101025604,220,220,1,1,1
16,1,20260101025604,237,237,1,1,1
17,1,20260101025604,192,192,1,1,1
18,1,20260101025604,0,0,-1,-1,-1
19,0,20260101025604,0,0,-1,-1,-1
20,0,20260101025604,0,0,-1,-1,-1
21,1,20260101025604,0,0,-1,-1,-1
22,1,20260101025604,270,270,1,1,1
23,1,20260101025604,189,189,1,1,1
24,1,20260101025604,240,240,1,1,1
25,1,20260101025604,0,0,-1,-1,-1
26,1,20260101025604,260,260,1,1,1
27,1,20260101025604,185,185,1,1,1
28,1,20260101025604,0,0,-1,-1,-1
29,1,20260101025604,0,0,-1,-1,-1
30,1,20260101025604,0,0,-1,-1,-1
31,1,20260101025604,219,219,1,1,1
32,1,20260101025604,179,177,1,1,1
33,1,20260101025604,0,0,-1,-1,-1
34,1,20260101025604,220,220,1,1,1
35,1,20260101025604,150,151,1,1,1
36,1,20260101025604,0,0,-1,-1,-1
37,1,20260101025604,205,205,1,1,1
38,1,20260101025604,204,204,1,1,1
39,1,20260101025604,0,0,-1,-1,-1
40,1,20260101025604,289,289,1,1,1
41,0,20260101025604,0,0,-1,-1,-1
42,1,20260101025604,218,215,1,1,1
43,0,20260101025604,0,0,-1,-1,-1
44,0,20260101025604,0,0,-1,-1,-1
45,0,20260101025604,0,0,-1,-1,-1
46,0,20260101025604,0,0,-1,-1,-1
47,1,20260101025604,180,180,1,1,1
48,0,20260101025604,0,0,-1,-1,-1
49,1,20260101025604,304,304,1,1,1
50,1,20260101025604,0,0,-1,-1,-1
51,1,20260101025604,0,0,-1,-1,-1
52,1,20260101025604,299,299,1,1,1
53,1,20260101025604,149,149,1,1,1
54,1,20260101025604,164,164,1,1,1
55,1,20260101025604,0,0,-1,-1,-1
56,1,20260101025604,0,0,-1,-1,-1
57,1,20260101025604,0,0,-1,-1,-1
58,1,20260101025604,0,0,-1,-1,-1
59,1,20260101025604,164,164,1,1,1
60,1,20260101025604,414,414,1,1,1
61,1,20260101025604,285,286,1,1,1
62,0,20260101025604,0,0,-1,-1,-1
63,0,20260101025604,0,0,-1,-1,-1
64,0,20260101025604,0,0,-1,-1,-1
65,1,20260101025604,135,128,1,1,1
66,1,20260101025604,103,108,1,1,1
67,1,20260101025604,230,226,1,1,1
68,1,20260101025604,116,111,1,1,1
69,1,20260101025604,118,123,1,1,1
70,1,20260101025604,124,127,2,1,0
71,0,20260101025604,98,95,1,1,1
72,0,20260101025604,173,165,1,1,1
73,0,20260101025604,115,113,1,1,1
74,0,20260101025604,92,90,1,1,1
75,0,20260101025604,233,226,1,1,1
76,0,20260101025604,80,85,1,1,1
77,1,20260101025604,430,430,1,1,1
78,1,20260101025604,0,0,-1,-1,-1
1,1,20260101030554,0,0,-1,-1,-1
2,1,20260101030554,0,0,-1,-1,-1
3,1,20260101030554,304,305,1,1,1
4,1,20260101030554,325,326,1,1,1
5,1,20260101030554,174,174,1,1,1
6,1,20260101030554,0,0,-1,-1,-1
7,1,20260101030554,0,0,-1,-1,-1
8,0,20260101030554,0,0,-1,-1,-1
9,0,20260101030554,0,0,-1,-1,-1
10,1,20260101030554,171,171,1,1,1
11,1,20260101030554,0,0,-1,-1,-1
12,1,20260101030554,0,0,-1,-1,-1
13,1,20260101030554,0,0,-1,-1,-1
14,0,20260101030554,0,0,-1,-1,-1
15,1,20260101030554,220,220,1,1,1
16,1,20260101030554,0,0,-1,-1,-1
17,1,20260101030554,0,0,-1,-1,-1
18,1,20260101030554,0,0,-1,-1,-1
19,0,20260101030554,0,0,-1,-1,-1
20,0,20260101030554,0,0,-1,-1,-1
21,1,20260101030554,0,0,-1,-1,-1
22,1,20260101030554,0,0,-1,-1,-1
23,1,20260101030554,189,189,1,1,1
24,1,20260101030554,240,240,1,1,1
25,1,20260101030554,0,0,-1,-1,-1
26,1,20260101030554,260,261,1,1,1
27,1,20260101030554,0,0,-1,-1,-1
28,1,20260101030554,0,0,-1,-1,-1
29,1,20260101030554,0,0,-1,-1,-1
30,1,20260101030554,0,0,-1,-1,-1
31,1,20260101030554,0,0,-1,-1,-1
32,1,20260101030554,0,0,-1,-1,-1
33,1,20260101030554,0,0,-1,-1,-1
34,1,20260101030554,0,0,-1,-1,-1
35,1,20260101030554,0,0,-1,-1,-1
36,1,20260101030554,0,0,-1,-1,-1
37,1,20260101030554,205,205,1,1,1
38,1,20260101030554,204,204,1,1,1
39,1,20260101030554,0,0,-1,-1,-1
40,1,20260101030554,0,0,-1,-1,-1
41,0,20260101030554,0,0,-1,-1,-1
42,1,20260101030554,0,0,-1,-1,-1
43,0,20260101030554,0,0,-1,-1,-1
44,0,20260101030554,0,0,-1,-1,-1
45,0,20260101030554,0,0,-1,-1,-1
46,0,20260101030554,0,0,-1,-1,-1
47,1,20260101030554,0,0,-1,-1,-1
48,0,20260101030554,0,0,-1,-1,-1
49,1,20260101030554,0,0,-1,-1,-1
50,1,20260101030554,0,0,-1,-1,-1
51,1,20260101030554,0,0,-1,-1,-1
52,1,20260101030554,0,0,-1,-1,-1
53,1,20260101030554,0,0,-1,-1,-1
54,1,20260101030554,164,164,1,1,1
55,1,20260101030554,0,0,-1,-1,-1
56,1,20260101030554,0,0,-1,-1,-1
57,1,20260101030554,0,0,-1,-1,-1
58,1,20260101030554,0,0,-1,-1,-1
59,1,20260101030554,164,164,1,1,1
60,1,20260101030554,0,0,-1,-1,-1
61,1,20260101030554,0,0,-1,-1,-1
62,0,20260101030554,0,0,-1,-1,-1
63,0,20260101030554,0,0,-1,-1,-1
64,0,20260101030554,0,0,-1,-1,-1
65,1,20260101030554,135,129,1,1,1
66,1,20260101030554,103,103,1,1,1
67,1,20260101030554,230,242,1,1,1
68,1,20260101030554,116,112,1,1,1
69,1,20260101030554,118,123,1,1,1
70,1,20260101030554,124,127,2,1,0
71,0,20260101030554,98,101,1,1,1
72,0,20260101030554,173,165,1,1,1
73,0,20260101030554,115,114,2,1,0
74,0,20260101030554,92,93,1,1,1
75,0,20260101030554,233,222,1,1,1
76,0,20260101030554,80,85,2,1,0
77,1,20260101030554,0,0,-1,-1,-1
78,1,20260101030554,0,0,-1,-1,-1
1,1,20260101031553,302,301,1,1,1
2,1,20260101031553,0,0,-1,-1,-1
3,1,20260101031553,304,304,1,1,1
4,1,20260101031553,325,325,1,1,1
5,1,20260101031553,175,174,1,1,1
6,1,20260101031553,275,275,1,1,1
7,1,20260101031553,185,184,1,1,1
8,0,20260101031553,0,0,-1,-1,-1
9,0,20260101031553,0,0,-1,-1,-1
10,1,20260101031553,171,171,1,1,1
11,1,20260101031553,0,0,-1,-1,-1
12,1,20260101031553,99,99,1,1,1
13,1,20260101031553,231,230,1,1,1
14,0,20260101031553,679,679,1,1,1
15,1,20260101031553,220,220,1,1,1
16,1,20260101031553,237,237,1,1,1
17,1,20260101031553,192,192,1,1,1
18,1,20260101031553,0,0,-1,-1,-1
19,0,20260101031553,0,0,-1,-1,-1
20,0,20260101031553,0,0,-1,-1,-1
21,1,20260101031553,0,0,-1,-1,-1
22,1,20260101031553,270,270,1,1,1
23,1,20260101031553,189,189,1,1,1
24,1,20260101031553,240,240,1,1,1
25,1,20260101031553,0,0,-1,-1,-1
26,1,20260101031553,0,0,-1,-1,-1
27,1,20260101031553,185,185,1,1,1
28,1,20260101031553,263,262,1,1,1
29,1,20260101031553,0,0,-1,-1,-1
30,1,20260101031553,0,0,-1,-1,-1
31,1,20260101031553,219,219,1,1,1
32,1,20260101031553,180,180,1,1,1
33,1,20260101031553,0,0,-1,-1,-1
34,1,20260101031553,220,220,1,1,1
35,1,20260101031553,151,150,1,1,1
36,1,20260101031553,0,0,-1,-1,-1
37,1,20260101031553,205,205,1,1,1
38,1,20260101031553,204,204,1,1,1
39,1,20260101031553,0,0,-1,-1,-1
40,1,20260101031553,289,289,1,1,1
41,0,20260101031553,0,0,-1,-1,-1
42,1,20260101031553,209,207,1,1,1
43,0,20260101031553,0,0,-1,-1,-1
